2024-01-26 15:12:41,441 DEBUG   HandlerThread:44763 [system_monitor.py:probe():223] {'os': 'Linux-6.5.0-14-generic-x86_64-with-glibc2.35', 'python': '3.10.13', 'heartbeatAt': '2024-01-26T07:12:41.437486', 'startedAt': '2024-01-26T07:12:36.970384', 'docker': None, 'cuda': None, 'args': ('--do_predict', '--validation_file', '../data/val.json', '--test_file', '../data/val_less.json', '--overwrite_cache', '--prompt_column', 'query', '--response_column', 'answer', '--model_name_or_path', '/home/ubuntu/Documents/ai/model/ChatGLM3/chatglm3-6b', '--output_dir', './output/adgen-chatglm2-6b-pt-128-1e-4', '--overwrite_output_dir', '--max_source_length', '64', '--max_target_length', '256', '--per_device_eval_batch_size', '1', '--per_device_eval_batch_size', '4', '--gradient_accumulation_steps', '16', '--predict_with_generate', '--pre_seq_len', '128', '--quantization_bit=8', '--report_to', 'wandb'), 'state': 'running', 'program': '/home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/main.py', 'codePathLocal': 'main.py', 'codePath': 'ptuning/main.py', 'git': {'remote': 'https://github.com/fengyufengzi/ChatGLM2-6B.git', 'commit': '284cb911a1f58200ef887669fc0b863d782e28db'}, 'email': '4328521+fengyufengzi@users.noreply.github.com', 'root': '/home/ubuntu/Documents/ai/ChatGLM2-6B', 'host': 'marsen', 'username': 'ubuntu', 'executable': '/home/ubuntu/miniconda3/envs/chatglm2/bin/python', 'cpu_count': 24, 'cpu_count_logical': 32, 'cpu_freq': {'current': 1136.20384375, 'min': 800.0, 'max': 4937.5}, 'cpu_freq_per_core': [{'current': 1632.942, 'min': 800.0, 'max': 5500.0}, {'current': 800.0, 'min': 800.0, 'max': 5500.0}, {'current': 2020.878, 'min': 800.0, 'max': 5500.0}, {'current': 800.0, 'min': 800.0, 'max': 5500.0}, {'current': 1672.167, 'min': 800.0, 'max': 5500.0}, {'current': 800.0, 'min': 800.0, 'max': 5500.0}, {'current': 1682.82, 'min': 800.0, 'max': 5500.0}, {'current': 800.0, 'min': 800.0, 'max': 5500.0}, {'current': 1819.432, 'min': 800.0, 'max': 5800.0}, {'current': 800.0, 'min': 800.0, 'max': 5800.0}, {'current': 1753.992, 'min': 800.0, 'max': 5800.0}, {'current': 1685.855, 'min': 800.0, 'max': 5800.0}, {'current': 2783.923, 'min': 800.0, 'max': 5500.0}, {'current': 800.0, 'min': 800.0, 'max': 5500.0}, {'current': 1669.305, 'min': 800.0, 'max': 5500.0}, {'current': 800.0, 'min': 800.0, 'max': 5500.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}, {'current': 800.0, 'min': 800.0, 'max': 4300.0}], 'disk': {'/': {'total': 182.2801628112793, 'used': 26.797603607177734}}, 'gpu': 'NVIDIA GeForce RTX 4090', 'gpu_count': 1, 'gpu_devices': [{'name': 'NVIDIA GeForce RTX 4090', 'memory_total': 25757220864}], 'memory': {'total': 62.55752182006836}}
2024-01-26 15:12:41,441 INFO    HandlerThread:44763 [system_monitor.py:probe():224] Finished collecting system info
2024-01-26 15:12:41,441 INFO    HandlerThread:44763 [system_monitor.py:probe():227] Publishing system info
2024-01-26 15:12:41,441 DEBUG   HandlerThread:44763 [system_info.py:_save_conda():208] Saving list of conda packages installed into the current environment
2024-01-26 15:12:41,481 INFO    Thread-12 :44763 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240126_151236-j9ycub0t/files/conda-environment.yaml
2024-01-26 15:12:42,335 DEBUG   HandlerThread:44763 [system_info.py:_save_conda():220] Saving conda packages done
2024-01-26 15:12:42,335 INFO    HandlerThread:44763 [system_monitor.py:probe():229] Finished publishing system info
2024-01-26 15:12:42,336 DEBUG   SenderThread:44763 [sender.py:send():382] send: files
2024-01-26 15:12:42,336 INFO    SenderThread:44763 [sender.py:_save_file():1403] saving file wandb-metadata.json with policy now
2024-01-26 15:12:42,336 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: status_report
2024-01-26 15:12:42,338 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: python_packages
2024-01-26 15:12:42,338 DEBUG   SenderThread:44763 [sender.py:send_request():409] send_request: python_packages
2024-01-26 15:12:42,339 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: stop_status
2024-01-26 15:12:42,339 DEBUG   SenderThread:44763 [sender.py:send_request():409] send_request: stop_status
2024-01-26 15:12:42,340 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-26 15:12:42,481 INFO    Thread-12 :44763 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240126_151236-j9ycub0t/files/conda-environment.yaml
2024-01-26 15:12:42,482 INFO    Thread-12 :44763 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240126_151236-j9ycub0t/files/wandb-metadata.json
2024-01-26 15:12:42,482 INFO    Thread-12 :44763 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240126_151236-j9ycub0t/files/requirements.txt
2024-01-26 15:12:44,271 DEBUG   SenderThread:44763 [sender.py:send():382] send: telemetry
2024-01-26 15:12:44,482 INFO    Thread-12 :44763 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240126_151236-j9ycub0t/files/output.log
2024-01-26 15:12:45,640 INFO    wandb-upload_0:44763 [upload_job.py:push():131] Uploaded file /tmp/tmp1h0ka3vpwandb/o3vgwkko-wandb-metadata.json
2024-01-26 15:12:46,483 INFO    Thread-12 :44763 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240126_151236-j9ycub0t/files/output.log
2024-01-26 15:12:48,137 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: status_report
2024-01-26 15:12:48,483 INFO    Thread-12 :44763 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240126_151236-j9ycub0t/files/output.log
2024-01-26 15:12:50,483 INFO    Thread-12 :44763 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240126_151236-j9ycub0t/files/output.log
2024-01-26 15:12:52,484 INFO    Thread-12 :44763 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240126_151236-j9ycub0t/files/output.log
2024-01-26 15:12:53,931 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: status_report
2024-01-26 15:12:54,484 INFO    Thread-12 :44763 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240126_151236-j9ycub0t/files/output.log
2024-01-26 15:12:54,785 DEBUG   SenderThread:44763 [sender.py:send():382] send: exit
2024-01-26 15:12:54,785 INFO    SenderThread:44763 [sender.py:send_exit():589] handling exit code: 1
2024-01-26 15:12:54,785 INFO    SenderThread:44763 [sender.py:send_exit():591] handling runtime: 13
2024-01-26 15:12:54,785 INFO    SenderThread:44763 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-26 15:12:54,786 INFO    SenderThread:44763 [sender.py:send_exit():597] send defer
2024-01-26 15:12:54,786 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: defer
2024-01-26 15:12:54,786 INFO    HandlerThread:44763 [handler.py:handle_request_defer():172] handle defer: 0
2024-01-26 15:12:54,786 DEBUG   SenderThread:44763 [sender.py:send_request():409] send_request: defer
2024-01-26 15:12:54,786 INFO    SenderThread:44763 [sender.py:send_request_defer():613] handle sender defer: 0
2024-01-26 15:12:54,786 INFO    SenderThread:44763 [sender.py:transition_state():617] send defer: 1
2024-01-26 15:12:54,786 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: defer
2024-01-26 15:12:54,786 INFO    HandlerThread:44763 [handler.py:handle_request_defer():172] handle defer: 1
2024-01-26 15:12:54,786 DEBUG   SenderThread:44763 [sender.py:send_request():409] send_request: defer
2024-01-26 15:12:54,786 INFO    SenderThread:44763 [sender.py:send_request_defer():613] handle sender defer: 1
2024-01-26 15:12:54,786 INFO    SenderThread:44763 [sender.py:transition_state():617] send defer: 2
2024-01-26 15:12:54,786 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: defer
2024-01-26 15:12:54,786 INFO    HandlerThread:44763 [handler.py:handle_request_defer():172] handle defer: 2
2024-01-26 15:12:54,786 INFO    HandlerThread:44763 [system_monitor.py:finish():203] Stopping system monitor
2024-01-26 15:12:54,787 INFO    HandlerThread:44763 [interfaces.py:finish():202] Joined cpu monitor
2024-01-26 15:12:54,787 INFO    HandlerThread:44763 [interfaces.py:finish():202] Joined disk monitor
2024-01-26 15:12:54,787 DEBUG   SystemMonitor:44763 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-01-26 15:12:54,787 DEBUG   SystemMonitor:44763 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-01-26 15:12:54,787 DEBUG   SystemMonitor:44763 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-01-26 15:12:54,811 INFO    HandlerThread:44763 [interfaces.py:finish():202] Joined gpu monitor
2024-01-26 15:12:54,811 INFO    HandlerThread:44763 [interfaces.py:finish():202] Joined memory monitor
2024-01-26 15:12:54,811 INFO    HandlerThread:44763 [interfaces.py:finish():202] Joined network monitor
2024-01-26 15:12:54,811 DEBUG   SenderThread:44763 [sender.py:send_request():409] send_request: defer
2024-01-26 15:12:54,811 INFO    SenderThread:44763 [sender.py:send_request_defer():613] handle sender defer: 2
2024-01-26 15:12:54,811 INFO    SenderThread:44763 [sender.py:transition_state():617] send defer: 3
2024-01-26 15:12:54,811 DEBUG   SenderThread:44763 [sender.py:send():382] send: stats
2024-01-26 15:12:54,811 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: defer
2024-01-26 15:12:54,811 INFO    HandlerThread:44763 [handler.py:handle_request_defer():172] handle defer: 3
2024-01-26 15:12:54,811 DEBUG   SenderThread:44763 [sender.py:send_request():409] send_request: defer
2024-01-26 15:12:54,811 INFO    SenderThread:44763 [sender.py:send_request_defer():613] handle sender defer: 3
2024-01-26 15:12:54,812 INFO    SenderThread:44763 [sender.py:transition_state():617] send defer: 4
2024-01-26 15:12:54,812 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: defer
2024-01-26 15:12:54,812 INFO    HandlerThread:44763 [handler.py:handle_request_defer():172] handle defer: 4
2024-01-26 15:12:54,812 DEBUG   SenderThread:44763 [sender.py:send_request():409] send_request: defer
2024-01-26 15:12:54,812 INFO    SenderThread:44763 [sender.py:send_request_defer():613] handle sender defer: 4
2024-01-26 15:12:54,812 INFO    SenderThread:44763 [sender.py:transition_state():617] send defer: 5
2024-01-26 15:12:54,812 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: defer
2024-01-26 15:12:54,812 INFO    HandlerThread:44763 [handler.py:handle_request_defer():172] handle defer: 5
2024-01-26 15:12:54,812 DEBUG   SenderThread:44763 [sender.py:send():382] send: summary
2024-01-26 15:12:54,812 INFO    SenderThread:44763 [sender.py:_save_file():1403] saving file wandb-summary.json with policy end
2024-01-26 15:12:54,812 DEBUG   SenderThread:44763 [sender.py:send_request():409] send_request: defer
2024-01-26 15:12:54,812 INFO    SenderThread:44763 [sender.py:send_request_defer():613] handle sender defer: 5
2024-01-26 15:12:54,812 INFO    SenderThread:44763 [sender.py:transition_state():617] send defer: 6
2024-01-26 15:12:54,812 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: defer
2024-01-26 15:12:54,812 INFO    HandlerThread:44763 [handler.py:handle_request_defer():172] handle defer: 6
2024-01-26 15:12:54,812 DEBUG   SenderThread:44763 [sender.py:send_request():409] send_request: defer
2024-01-26 15:12:54,812 INFO    SenderThread:44763 [sender.py:send_request_defer():613] handle sender defer: 6
2024-01-26 15:12:54,813 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: status_report
2024-01-26 15:12:55,331 INFO    SenderThread:44763 [sender.py:transition_state():617] send defer: 7
2024-01-26 15:12:55,331 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: defer
2024-01-26 15:12:55,331 INFO    HandlerThread:44763 [handler.py:handle_request_defer():172] handle defer: 7
2024-01-26 15:12:55,331 DEBUG   SenderThread:44763 [sender.py:send_request():409] send_request: defer
2024-01-26 15:12:55,331 INFO    SenderThread:44763 [sender.py:send_request_defer():613] handle sender defer: 7
2024-01-26 15:12:55,484 INFO    Thread-12 :44763 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240126_151236-j9ycub0t/files/config.yaml
2024-01-26 15:12:55,484 INFO    Thread-12 :44763 [dir_watcher.py:_on_file_created():271] file/dir created: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240126_151236-j9ycub0t/files/wandb-summary.json
2024-01-26 15:12:55,786 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-26 15:12:56,485 INFO    Thread-12 :44763 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240126_151236-j9ycub0t/files/output.log
2024-01-26 15:12:58,300 INFO    SenderThread:44763 [sender.py:transition_state():617] send defer: 8
2024-01-26 15:12:58,308 DEBUG   SenderThread:44763 [sender.py:send_request():409] send_request: poll_exit
2024-01-26 15:12:58,308 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: defer
2024-01-26 15:12:58,309 INFO    HandlerThread:44763 [handler.py:handle_request_defer():172] handle defer: 8
2024-01-26 15:12:58,309 DEBUG   SenderThread:44763 [sender.py:send_request():409] send_request: defer
2024-01-26 15:12:58,310 INFO    SenderThread:44763 [sender.py:send_request_defer():613] handle sender defer: 8
2024-01-26 15:12:58,310 INFO    SenderThread:44763 [job_builder.py:build():296] Attempting to build job artifact
2024-01-26 15:12:58,310 INFO    SenderThread:44763 [job_builder.py:_get_source_type():426] is repo sourced job
2024-01-26 15:12:58,322 INFO    SenderThread:44763 [job_builder.py:build():402] adding wandb-job metadata file
2024-01-26 15:12:58,324 INFO    SenderThread:44763 [sender.py:transition_state():617] send defer: 9
2024-01-26 15:12:58,325 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: defer
2024-01-26 15:12:58,325 DEBUG   SenderThread:44763 [sender.py:send():382] send: artifact
2024-01-26 15:12:58,325 INFO    HandlerThread:44763 [handler.py:handle_request_defer():172] handle defer: 9
2024-01-26 15:12:58,486 INFO    Thread-12 :44763 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240126_151236-j9ycub0t/files/output.log
2024-01-26 15:12:58,790 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-26 15:13:00,897 INFO    SenderThread:44763 [sender.py:send_artifact():1494] sent artifact job-https___github.com_fengyufengzi_ChatGLM2-6B.git_ptuning_main.py - {'id': 'QXJ0aWZhY3Q6NzAyNTkzODI4', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjEzMzAxOTg0NA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6NzAyOTc2Mzc2', 'versionIndex': 9}}}
2024-01-26 15:13:00,897 DEBUG   SenderThread:44763 [sender.py:send_request():409] send_request: defer
2024-01-26 15:13:00,897 INFO    SenderThread:44763 [sender.py:send_request_defer():613] handle sender defer: 9
2024-01-26 15:13:00,897 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: status_report
2024-01-26 15:13:00,897 INFO    SenderThread:44763 [dir_watcher.py:finish():358] shutting down directory watcher
2024-01-26 15:13:01,487 INFO    SenderThread:44763 [dir_watcher.py:finish():388] scan: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240126_151236-j9ycub0t/files
2024-01-26 15:13:01,488 INFO    SenderThread:44763 [dir_watcher.py:finish():402] scan save: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240126_151236-j9ycub0t/files/wandb-summary.json wandb-summary.json
2024-01-26 15:13:01,488 INFO    SenderThread:44763 [dir_watcher.py:finish():402] scan save: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240126_151236-j9ycub0t/files/config.yaml config.yaml
2024-01-26 15:13:01,488 INFO    SenderThread:44763 [dir_watcher.py:finish():402] scan save: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240126_151236-j9ycub0t/files/output.log output.log
2024-01-26 15:13:01,488 INFO    SenderThread:44763 [dir_watcher.py:finish():402] scan save: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240126_151236-j9ycub0t/files/requirements.txt requirements.txt
2024-01-26 15:13:01,488 INFO    SenderThread:44763 [dir_watcher.py:finish():402] scan save: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240126_151236-j9ycub0t/files/conda-environment.yaml conda-environment.yaml
2024-01-26 15:13:01,489 INFO    SenderThread:44763 [dir_watcher.py:finish():402] scan save: /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240126_151236-j9ycub0t/files/wandb-metadata.json wandb-metadata.json
2024-01-26 15:13:01,489 INFO    SenderThread:44763 [sender.py:transition_state():617] send defer: 10
2024-01-26 15:13:01,489 DEBUG   SenderThread:44763 [sender.py:send_request():409] send_request: poll_exit
2024-01-26 15:13:01,489 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: defer
2024-01-26 15:13:01,493 INFO    HandlerThread:44763 [handler.py:handle_request_defer():172] handle defer: 10
2024-01-26 15:13:01,506 DEBUG   SenderThread:44763 [sender.py:send_request():409] send_request: defer
2024-01-26 15:13:01,506 INFO    SenderThread:44763 [sender.py:send_request_defer():613] handle sender defer: 10
2024-01-26 15:13:01,506 INFO    SenderThread:44763 [file_pusher.py:finish():175] shutting down file pusher
2024-01-26 15:13:01,792 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-26 15:13:01,793 DEBUG   SenderThread:44763 [sender.py:send_request():409] send_request: poll_exit
2024-01-26 15:13:02,380 INFO    wandb-upload_0:44763 [upload_job.py:push():131] Uploaded file /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240126_151236-j9ycub0t/files/wandb-summary.json
2024-01-26 15:13:02,794 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-26 15:13:02,795 DEBUG   SenderThread:44763 [sender.py:send_request():409] send_request: poll_exit
2024-01-26 15:13:03,537 INFO    wandb-upload_3:44763 [upload_job.py:push():131] Uploaded file /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240126_151236-j9ycub0t/files/requirements.txt
2024-01-26 15:13:03,795 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-26 15:13:03,795 DEBUG   SenderThread:44763 [sender.py:send_request():409] send_request: poll_exit
2024-01-26 15:13:03,812 INFO    wandb-upload_1:44763 [upload_job.py:push():131] Uploaded file /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240126_151236-j9ycub0t/files/config.yaml
2024-01-26 15:13:04,797 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-26 15:13:04,798 DEBUG   SenderThread:44763 [sender.py:send_request():409] send_request: poll_exit
2024-01-26 15:13:05,170 INFO    wandb-upload_2:44763 [upload_job.py:push():131] Uploaded file /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240126_151236-j9ycub0t/files/output.log
2024-01-26 15:13:05,235 INFO    wandb-upload_4:44763 [upload_job.py:push():131] Uploaded file /home/ubuntu/Documents/ai/ChatGLM2-6B/ptuning/wandb/run-20240126_151236-j9ycub0t/files/conda-environment.yaml
2024-01-26 15:13:05,435 INFO    Thread-11 (_thread_body):44763 [sender.py:transition_state():617] send defer: 11
2024-01-26 15:13:05,435 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: defer
2024-01-26 15:13:05,435 INFO    HandlerThread:44763 [handler.py:handle_request_defer():172] handle defer: 11
2024-01-26 15:13:05,435 DEBUG   SenderThread:44763 [sender.py:send_request():409] send_request: defer
2024-01-26 15:13:05,435 INFO    SenderThread:44763 [sender.py:send_request_defer():613] handle sender defer: 11
2024-01-26 15:13:05,436 INFO    SenderThread:44763 [file_pusher.py:join():181] waiting for file pusher
2024-01-26 15:13:05,436 INFO    SenderThread:44763 [sender.py:transition_state():617] send defer: 12
2024-01-26 15:13:05,436 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: defer
2024-01-26 15:13:05,436 INFO    HandlerThread:44763 [handler.py:handle_request_defer():172] handle defer: 12
2024-01-26 15:13:05,436 DEBUG   SenderThread:44763 [sender.py:send_request():409] send_request: defer
2024-01-26 15:13:05,436 INFO    SenderThread:44763 [sender.py:send_request_defer():613] handle sender defer: 12
2024-01-26 15:13:05,436 INFO    SenderThread:44763 [file_stream.py:finish():595] file stream finish called
2024-01-26 15:13:05,797 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-26 15:13:05,935 INFO    SenderThread:44763 [file_stream.py:finish():599] file stream finish is done
2024-01-26 15:13:05,935 INFO    SenderThread:44763 [sender.py:transition_state():617] send defer: 13
2024-01-26 15:13:05,935 DEBUG   SenderThread:44763 [sender.py:send_request():409] send_request: poll_exit
2024-01-26 15:13:05,935 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: defer
2024-01-26 15:13:05,935 INFO    HandlerThread:44763 [handler.py:handle_request_defer():172] handle defer: 13
2024-01-26 15:13:05,935 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: status_report
2024-01-26 15:13:05,935 DEBUG   SenderThread:44763 [sender.py:send_request():409] send_request: defer
2024-01-26 15:13:05,935 INFO    SenderThread:44763 [sender.py:send_request_defer():613] handle sender defer: 13
2024-01-26 15:13:05,935 INFO    SenderThread:44763 [sender.py:transition_state():617] send defer: 14
2024-01-26 15:13:05,935 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: defer
2024-01-26 15:13:05,935 INFO    HandlerThread:44763 [handler.py:handle_request_defer():172] handle defer: 14
2024-01-26 15:13:05,935 DEBUG   SenderThread:44763 [sender.py:send():382] send: final
2024-01-26 15:13:05,935 DEBUG   SenderThread:44763 [sender.py:send():382] send: footer
2024-01-26 15:13:05,935 DEBUG   SenderThread:44763 [sender.py:send_request():409] send_request: defer
2024-01-26 15:13:05,935 INFO    SenderThread:44763 [sender.py:send_request_defer():613] handle sender defer: 14
2024-01-26 15:13:05,936 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-26 15:13:05,936 DEBUG   SenderThread:44763 [sender.py:send_request():409] send_request: poll_exit
2024-01-26 15:13:05,936 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: poll_exit
2024-01-26 15:13:05,936 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: server_info
2024-01-26 15:13:05,936 DEBUG   SenderThread:44763 [sender.py:send_request():409] send_request: poll_exit
2024-01-26 15:13:05,936 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: get_summary
2024-01-26 15:13:05,936 DEBUG   SenderThread:44763 [sender.py:send_request():409] send_request: server_info
2024-01-26 15:13:05,937 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: sampled_history
2024-01-26 15:13:05,937 DEBUG   HandlerThread:44763 [handler.py:handle_request():146] handle_request: internal_messages
